path,mean_ms,median_ms,tokens_per_second,mean_active_atoms,mean_active_channels,mean_active_ratio,router_entropy,checkpoint,iter,batch_size,block_size,tokens,dtype,max_abs_diff_grouped_vs_dense_mask,width_128_fraction,width_256_fraction,width_512_fraction
dense_full,5.980966000097396,5.7488000002194894,167.1970715071304,8.0,512.0,1.0,0.0,ckpt.pt,900,1,1,1,float16,0.0,0.0,0.0,1.0
dense_mask,10.6580084999041,10.52479999998468,93.8261589873003,8.0,512.0,1.0,0.0,ckpt.pt,900,1,1,1,float16,0.0,0.0,0.0,1.0
grouped,6.52238650010986,6.344699999317527,153.3181144636486,8.0,512.0,1.0,0.0,ckpt.pt,900,1,1,1,float16,0.0,0.0,0.0,1.0
