path,mean_ms,median_ms,tokens_per_second,mean_active_atoms,mean_active_channels,mean_active_ratio,router_entropy,checkpoint,iter,batch_size,block_size,tokens,dtype,max_abs_diff_grouped_vs_dense_mask,width_128_fraction,width_256_fraction,width_512_fraction
dense_full,11.515223999886075,11.42594999873836,88925.7560261208,8.0,512.0,1.0,0.0,ckpt.pt,900,16,64,1024,float16,0.0,0.0,0.0,1.0
dense_mask,16.366257999834488,16.299750001053326,62567.75372906597,8.0,512.0,1.0,0.0,ckpt.pt,900,16,64,1024,float16,0.0,0.0,0.0,1.0
grouped,11.673196999872744,11.597100001381477,87722.3266266442,8.0,512.0,1.0,0.0,ckpt.pt,900,16,64,1024,float16,0.0,0.0,0.0,1.0
