path,mean_ms,median_ms,tokens_per_second,mean_active_atoms,mean_active_channels,mean_active_ratio,router_entropy,checkpoint,iter,batch_size,block_size,tokens,dtype,max_abs_diff_grouped_vs_dense_mask,width_128_fraction,width_256_fraction,width_512_fraction
dense_full,11.135486999810382,11.120449998998083,91958.2592137584,8.0,512.0,1.0,0.0,ckpt.pt,900,16,64,1024,float16,0.0,0.5791015625,0.158203125,0.2626953125
dense_mask,16.048729000031017,16.003950002414058,63805.675826292594,3.892578125,249.125,0.486572265625,0.7013562321662903,ckpt.pt,900,16,64,1024,float16,0.0,0.5791015625,0.158203125,0.2626953125
grouped,14.944320000140578,14.81565000176488,68521.01667994043,3.892578125,249.125,0.486572265625,0.7013562321662903,ckpt.pt,900,16,64,1024,float16,0.0,0.5791015625,0.158203125,0.2626953125
