active_cells,active_edges,average_path_length,longest_path,average_branching_factor,average_merge_factor
24,87,3.4583333333333335,6,4.733333333333333,3.55
25,43,2.68,4,5.571428571428571,1.8571428571428572
23,39,3.3043478260869565,6,5.833333333333333,1.8421052631578947
21,55,3.0952380952380953,6,3.923076923076923,2.8333333333333335
27,89,3.4444444444444446,6,5.466666666666667,3.5652173913043477
24,69,3.375,6,4.0,3.2
23,49,1.7826086956521738,4,4.333333333333333,2.6
23,45,1.8695652173913044,3,5.5,1.8333333333333333
24,69,3.3333333333333335,6,4.2,3.15
25,88,3.36,6,5.5,3.142857142857143
21,29,3.0476190476190474,5,4.333333333333333,1.4444444444444444
25,90,3.64,6,4.722222222222222,3.8636363636363638
25,56,2.04,4,5.166666666666667,2.2142857142857144
22,56,1.9545454545454546,3,6.666666666666667,2.857142857142857
24,41,3.2916666666666665,6,6.166666666666667,1.85
14,26,2.4285714285714284,5,3.2,2.0
25,80,2.72,5,4.933333333333334,3.5238095238095237
23,50,2.0434782608695654,4,4.5,2.076923076923077
23,46,1.8695652173913044,3,5.75,1.9166666666666667
21,36,2.8095238095238093,5,3.1,1.8235294117647058
23,39,3.3043478260869565,6,5.833333333333333,1.8421052631578947
25,96,3.0,5,5.0,3.8095238095238093
27,83,3.4074074074074074,6,5.923076923076923,3.347826086956522
23,50,1.8695652173913044,4,4.5,2.4545454545454546
21,35,2.9047619047619047,6,3.0,1.7647058823529411
23,38,3.3043478260869565,6,5.666666666666667,1.7894736842105263
25,38,2.8,4,4.125,1.5714285714285714
25,98,3.72,7,5.0,4.090909090909091
25,49,3.08,6,3.6666666666666665,2.0952380952380953
13,19,1.6153846153846154,4,2.0,1.6
23,38,3.3043478260869565,6,5.666666666666667,1.7894736842105263
25,56,3.04,5,5.666666666666667,2.4285714285714284
18,34,1.8888888888888888,4,2.5714285714285716,2.0
23,43,3.0434782608695654,6,3.4545454545454546,2.0
23,38,3.3043478260869565,6,5.666666666666667,1.7894736842105263
26,106,3.6923076923076925,7,4.65,4.2272727272727275
28,108,3.357142857142857,6,6.0,4.25
27,74,2.6666666666666665,5,4.7272727272727275,2.888888888888889
24,63,2.375,5,4.875,2.6
22,37,2.8181818181818183,5,3.2,1.7777777777777777
13,20,1.6923076923076923,4,2.25,1.8
13,18,1.6153846153846154,3,2.3333333333333335,1.4
23,40,3.3043478260869565,6,5.142857142857143,1.894736842105263
25,52,2.64,4,5.333333333333333,2.2857142857142856
15,25,1.8,4,2.0,1.5
21,38,3.380952380952381,6,4.571428571428571,1.8823529411764706
23,77,4.086956521739131,8,3.3684210526315788,3.3684210526315788
27,51,3.074074074074074,6,4.181818181818182,2.0
18,40,2.3333333333333335,4,3.0,2.1818181818181817
22,41,3.272727272727273,6,5.333333333333333,1.7777777777777777
24,80,3.375,6,4.733333333333333,3.55
24,67,2.7083333333333335,5,5.666666666666667,2.8333333333333335
23,38,3.347826086956522,6,5.833333333333333,1.75
27,64,3.1481481481481484,5,6.777777777777778,2.5416666666666665
14,22,1.6428571428571428,4,2.75,2.2
25,43,3.36,6,6.666666666666667,1.8181818181818181
21,31,1.6666666666666667,3,3.75,1.1538461538461537
29,60,2.689655172413793,5,6.222222222222222,2.24
17,29,1.4705882352941178,3,2.3333333333333335,2.3333333333333335
22,38,3.3181818181818183,6,5.833333333333333,1.8421052631578947
27,65,3.1481481481481484,5,6.777777777777778,2.5416666666666665
14,22,1.6428571428571428,4,2.5,2.0
23,40,3.3043478260869565,6,6.166666666666667,1.85
24,79,3.0416666666666665,6,4.214285714285714,2.8095238095238093
27,54,2.6296296296296298,5,6.25,2.1739130434782608
24,82,3.1666666666666665,6,4.4,3.3
22,35,2.772727272727273,5,3.1,1.7222222222222223
26,88,3.4615384615384617,6,5.923076923076923,3.5
21,41,3.238095238095238,5,4.875,2.0526315789473686
25,88,3.6,6,5.0,3.8636363636363638
25,56,2.16,4,4.857142857142857,2.2666666666666666
21,48,2.142857142857143,4,4.428571428571429,2.3846153846153846
23,40,3.391304347826087,6,6.166666666666667,1.85
15,30,2.533333333333333,5,2.4285714285714284,1.7
25,43,2.68,4,6.5,1.8571428571428572
23,40,3.391304347826087,6,6.166666666666667,1.85
25,85,3.4,6,4.6,3.2857142857142856
26,51,2.6153846153846154,5,5.222222222222222,2.1363636363636362
24,41,3.375,6,6.333333333333333,1.8095238095238095
25,96,3.68,7,5.352941176470588,4.333333333333333
24,58,1.6666666666666667,3,3.0,3.0
25,76,2.92,5,5.538461538461538,3.272727272727273
19,30,1.5263157894736843,2,7.5,1.5
23,44,2.652173913043478,4,5.714285714285714,2.1052631578947367
18,27,1.2222222222222223,2,2.5,2.5
23,61,3.0,5,4.666666666666667,2.9473684210526314
27,94,3.5555555555555554,6,5.066666666666666,3.3043478260869565
24,40,3.25,6,6.0,1.8
25,67,2.96,5,6.2,2.8181818181818183
16,22,1.4375,2,4.0,1.1428571428571428
22,38,3.409090909090909,6,5.833333333333333,1.8421052631578947
18,47,2.5,5,4.25,2.4285714285714284
26,48,2.730769230769231,4,6.285714285714286,2.0
22,48,1.8636363636363635,3,4.833333333333333,2.230769230769231
22,38,3.409090909090909,6,5.833333333333333,1.8421052631578947
24,47,2.0,5,2.6363636363636362,2.230769230769231
25,38,2.8,4,4.25,1.619047619047619
23,58,2.391304347826087,5,4.375,2.3333333333333335
21,47,1.8571428571428572,3,4.0,2.1538461538461537
21,37,3.3333333333333335,6,5.666666666666667,1.8888888888888888
24,80,2.875,5,4.266666666666667,3.2
25,43,2.96,6,3.0,1.8571428571428572
21,37,3.3333333333333335,6,5.666666666666667,1.8888888888888888
27,62,2.4074074074074074,5,2.7333333333333334,2.1578947368421053
27,79,2.814814814814815,5,5.285714285714286,3.217391304347826
16,22,1.4375,2,4.0,1.1428571428571428
21,33,2.9047619047619047,6,2.9,1.7058823529411764
26,80,3.4615384615384617,6,6.0,3.272727272727273
22,28,1.5909090909090908,3,6.0,1.3333333333333333
21,26,1.5238095238095237,3,5.5,1.375
26,101,4.076923076923077,8,5.875,4.2727272727272725
23,71,2.782608695652174,6,3.4285714285714284,2.526315789473684
21,79,3.7142857142857144,8,4.411764705882353,4.166666666666667
19,53,2.8421052631578947,5,5.0,2.5
25,119,3.76,8,5.5,5.238095238095238
19,56,3.3157894736842106,7,4.7272727272727275,3.25
26,162,3.8846153846153846,8,6.291666666666667,6.863636363636363
21,29,3.0476190476190474,5,4.333333333333333,1.4444444444444444
25,81,3.64,7,5.133333333333334,3.6666666666666665
21,60,3.9047619047619047,8,3.4285714285714284,2.823529411764706
25,69,3.08,5,4.923076923076923,3.0476190476190474
21,53,2.7142857142857144,5,3.5,2.8
24,40,3.25,6,6.0,1.8
21,37,1.6666666666666667,3,3.2,1.6
25,44,2.68,4,6.666666666666667,1.9047619047619047
25,93,3.28,6,4.777777777777778,4.095238095238095
22,52,2.1818181818181817,5,3.75,2.3076923076923075
21,60,3.238095238095238,6,3.642857142857143,3.0
18,26,1.3888888888888888,3,2.5,1.6666666666666667
22,74,3.3636363636363638,6,3.9411764705882355,3.526315789473684
23,73,3.130434782608696,6,4.066666666666666,3.210526315789474
24,72,3.3333333333333335,6,4.466666666666667,3.35
22,57,2.5,5,3.888888888888889,2.5
26,94,3.576923076923077,6,6.363636363636363,3.1818181818181817
23,39,3.3043478260869565,6,5.833333333333333,1.8421052631578947
27,121,3.888888888888889,7,5.1,4.434782608695652
24,41,3.2916666666666665,6,6.166666666666667,1.85
19,31,1.5789473684210527,3,5.666666666666667,1.7
21,57,3.1904761904761907,6,2.857142857142857,2.3529411764705883
26,66,3.1538461538461537,5,5.083333333333333,2.772727272727273
22,75,3.3636363636363638,6,4.25,3.5789473684210527
23,62,3.217391304347826,7,3.7142857142857144,2.736842105263158
22,28,1.5909090909090908,3,6.0,1.3333333333333333
21,27,1.619047619047619,3,6.0,1.3333333333333333
16,37,1.9375,4,3.4444444444444446,2.5833333333333335
27,53,3.074074074074074,6,3.6923076923076925,2.0869565217391304
22,57,2.272727272727273,4,5.571428571428571,2.7857142857142856
25,75,3.52,6,4.666666666666667,3.3333333333333335
24,60,2.2083333333333335,4,5.142857142857143,2.5714285714285716
22,60,3.3636363636363638,6,3.8461538461538463,2.7777777777777777
28,209,4.107142857142857,8,7.038461538461538,7.625
22,30,2.9545454545454546,5,4.333333333333333,1.4444444444444444
28,146,4.321428571428571,8,5.739130434782608,5.28
16,22,1.5625,3,3.6666666666666665,1.375
23,39,3.3043478260869565,6,5.833333333333333,1.8421052631578947
26,102,3.1923076923076925,6,5.333333333333333,4.363636363636363
28,77,3.25,6,5.538461538461538,3.0
23,52,2.0434782608695654,4,4.833333333333333,2.230769230769231
25,70,3.44,6,4.142857142857143,2.761904761904762
27,108,3.5925925925925926,7,5.05,4.391304347826087
24,72,3.3333333333333335,6,4.466666666666667,3.35
24,80,3.25,6,4.769230769230769,3.1
22,26,1.5,3,4.5,1.125
22,26,1.5,3,4.5,1.125
26,123,4.076923076923077,8,5.75,5.2272727272727275
26,85,3.1538461538461537,6,4.285714285714286,2.727272727272727
22,95,3.772727272727273,8,4.578947368421052,4.578947368421052
19,52,2.8421052631578947,5,4.111111111111111,2.3125
24,134,3.75,8,5.809523809523809,6.1
21,72,3.3333333333333335,7,4.785714285714286,3.9411764705882355
26,180,3.8461538461538463,8,6.75,7.363636363636363
21,31,3.0952380952380953,5,4.5,1.5
29,152,4.344827586206897,8,6.173913043478261,5.68
16,25,1.875,4,2.3333333333333335,1.5555555555555556
24,44,3.4166666666666665,6,5.571428571428571,1.95
26,110,3.730769230769231,7,5.421052631578948,4.681818181818182
28,82,3.25,6,5.846153846153846,3.1666666666666665
24,61,2.2083333333333335,4,4.75,2.7142857142857144
31,153,4.290322580645161,8,6.434782608695652,5.481481481481482
27,75,3.037037037037037,5,5.142857142857143,3.0
