step,train_loss,val_loss,avg_active_cells,avg_active_edges,avg_fanin,avg_soft_fanin,avg_effective_depth,step_widths,graph_entropy,top1_coverage,top4_coverage,top8_coverage,top16_coverage,unique_graphs,node_usage_entropy,edge_usage_entropy,dead_cell_ratio,node_usage_gini,active_cell_macs,skipped_cell_macs,router_parameters,router_macs_per_token,temperature,exploration,dual_value,router_gradient_norm,node_score_std,edge_score_std,std_active_cells,min_active_cells,max_active_cells,std_depth,min_depth,max_depth,empty_step_fraction
0,4.2344489097595215,4.229273319244385,32.0,320.0,10.0,1.0,8.0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-0.0,1.0,1.0,1.0,1.0,1,3.465735912322998,5.7683210372924805,0.0,0.0,524288.0,0.0,28072,212224,1.5,0.0,0.0,0.0,0.0022520232014358044,0.0013066752580925822,0.0,32.0,32.0,0.0,8.0,8.0,0.0
100,2.66656494140625,2.6726560592651367,31.97119140625,298.26220703125,9.329092979431152,1.0,7.96337890625,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.97119140625, 4.0]",3.9206862449645996,0.38330078125,0.49609375,0.54296875,0.60595703125,521,3.4657230377197266,5.758808135986328,0.0,0.0008729210239835083,523816.0,472.0,28072,212224,1.375,0.0,0.07500000000000005,0.0224103095716452,0.05343389883637428,684.231689453125,0.16726821660995483,31.0,32.0,0.18782968819141388,7.0,8.0,0.0
200,2.4813687801361084,2.5027248859405518,19.251953125,94.0576171875,4.885614395141602,1.0,6.41015625,"[2.54541015625, 3.1240234375, 2.48828125, 2.294921875, 2.97216796875, 2.17333984375, 2.18505859375, 1.46875]",6.537424087524414,0.0244140625,0.087890625,0.12744140625,0.185546875,1187,3.233985662460327,5.476175308227539,0.0,0.33836835622787476,315424.0,208864.0,28072,212224,1.25,0.0,0.12853750610351572,0.0828482490509694,0.8198896050453186,19245.69921875,4.645330905914307,15.0,32.0,1.4268403053283691,3.0,8.0,0.0
300,2.3676838874816895,2.3735978603363037,13.14501953125,42.052734375,3.1991381645202637,0.9999999403953552,5.60302734375,"[1.60498046875, 2.0556640625, 1.46875, 2.08935546875, 1.77294921875, 1.21142578125, 1.7470703125, 1.19482421875]",5.679612159729004,0.1025390625,0.21044921875,0.28564453125,0.36572265625,920,3.080277919769287,5.265856742858887,0.0,0.46604299545288086,215368.0,308920.0,28072,212224,1.125,0.0,0.15152917480468767,0.08567254901894673,1.2693976163864136,23690.787109375,4.306490898132324,9.0,32.0,1.4671303033828735,3.0,8.0,0.0
400,2.2825844287872314,2.2981534004211426,9.57421875,21.73486328125,2.2701449394226074,1.0,5.14453125,"[1.2724609375, 1.298828125, 1.208984375, 1.25537109375, 1.0810546875, 1.0966796875, 1.26123046875, 1.099609375]",5.015252113342285,0.08447265625,0.23779296875,0.3505859375,0.462890625,579,2.771340847015381,4.715385437011719,0.0,0.6019226908683777,156864.0,367424.0,28072,212224,1.0,0.0,0.16085313415527366,0.10550334236786948,1.4935575723648071,25704.16796875,3.2387664318084717,8.0,26.0,1.09312903881073,2.0,8.0,0.0
500,2.2240512371063232,2.2502973079681396,9.31005859375,18.59814453125,1.9976398944854736,1.0,4.9296875,"[1.2421875, 1.3212890625, 1.16796875, 1.220703125, 1.041015625, 1.00537109375, 1.22998046875, 1.08154296875]",5.122293949127197,0.12451171875,0.23681640625,0.341796875,0.44384765625,627,2.7464518547058105,4.464719772338867,0.0625,0.6138075590133667,152536.0,371752.0,28072,212224,0.875,0.0,0.1652359161376955,0.1329243445861453,1.421075701713562,25818.01953125,2.54856276512146,7.0,21.0,1.016435980796814,2.0,8.0,0.00372314453125
600,2.1839494705200195,2.19777512550354,8.8583984375,15.87744140625,1.7923603057861328,1.0,4.6484375,"[1.1787109375, 1.25927734375, 1.13818359375, 1.1748046875, 1.01904296875, 0.79443359375, 1.21630859375, 1.07763671875]",4.979719638824463,0.12109375,0.2158203125,0.31494140625,0.44384765625,556,2.684173107147217,4.253400802612305,0.09375,0.6365546584129333,145136.0,379152.0,28072,212224,0.75,0.0,0.16833427429199238,0.11302798767288355,1.3854284286499023,26029.708984375,2.252053737640381,7.0,18.0,0.9608739614486694,2.0,8.0,0.02740478515625
700,2.1428301334381104,2.1602425575256348,8.6396484375,14.81201171875,1.7144229412078857,1.0,4.6103515625,"[1.18359375, 1.25537109375, 1.1259765625, 1.1484375, 1.009765625, 0.64697265625, 1.1943359375, 1.0751953125]",5.241120338439941,0.06982421875,0.21435546875,0.318359375,0.41162109375,623,2.674992084503174,4.194508075714111,0.15625,0.6412519812583923,141552.0,382736.0,28072,212224,0.625,0.0,0.1704485778808596,0.16011527872792058,1.2772892713546753,26116.021484375,2.2123653888702393,7.0,19.0,0.9225528836250305,2.0,8.0,0.04644775390625
800,2.0950469970703125,2.142085075378418,8.3994140625,13.28076171875,1.581153392791748,1.0,4.44775390625,"[1.16455078125, 1.21484375, 1.11328125, 1.12451171875, 1.0009765625, 0.52978515625, 1.1904296875, 1.06103515625]",5.125894546508789,0.11474609375,0.2373046875,0.3134765625,0.41357421875,590,2.6444878578186035,4.074511528015137,0.1875,0.651116132736206,137616.0,386672.0,28072,212224,0.5,0.0,0.17188310241699237,0.18117406306810596,1.2281739711761475,26219.34375,2.0424306392669678,6.0,17.0,0.9085127115249634,2.0,8.0,0.060546875
900,2.0761194229125977,2.128638744354248,8.3408203125,12.4228515625,1.4894040822982788,1.0,4.34912109375,"[1.15576171875, 1.20166015625, 1.12451171875, 1.1103515625, 0.9931640625, 0.51708984375, 1.181640625, 1.056640625]",5.160907745361328,0.0751953125,0.20556640625,0.2890625,0.39794921875,558,2.657039165496826,4.013145923614502,0.1875,0.6478164196014404,136656.0,387632.0,28072,212224,0.375,0.0,0.17287530517578137,0.2463817654685907,1.2132498025894165,26243.890625,1.976930856704712,6.0,17.0,0.8897688984870911,2.0,7.0,0.064697265625
