step,train_loss,val_loss,avg_active_cells,avg_active_edges,avg_fanin,avg_soft_fanin,avg_effective_depth,step_widths,graph_entropy,top1_coverage,top4_coverage,top8_coverage,top16_coverage,unique_graphs,node_usage_entropy,edge_usage_entropy,dead_cell_ratio,node_usage_gini,active_cell_macs,skipped_cell_macs,router_parameters,router_macs_per_token,temperature,exploration,dual_value,router_gradient_norm,node_score_std,edge_score_std,std_active_cells,min_active_cells,max_active_cells,std_depth,min_depth,max_depth,empty_step_fraction
0,4.23444128036499,4.229276180267334,32.0,320.0,10.0,1.0,8.0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-0.0,1.0,1.0,1.0,1.0,1,3.465735912322998,5.7683210372924805,0.0,0.0,524288.0,0.0,28072,212224,1.5,0.0,0.0,0.0,0.002251604339107871,0.0013066745596006513,0.0,32.0,32.0,0.0,8.0,8.0,0.0
100,2.6664059162139893,2.67268705368042,31.93017578125,297.72802734375,9.324346542358398,1.0,7.953125,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.93017578125, 4.0]",3.9093856811523438,0.375,0.48828125,0.54150390625,0.6083984375,487,3.4656600952148438,5.758658409118652,0.0,0.0021184415090829134,523144.0,1144.0,28072,212224,1.375,0.0,0.07499989318847662,0.022300498921561156,0.051535431295633316,1065.1517333984375,0.2548505365848541,31.0,32.0,0.21137107908725739,7.0,8.0,0.0
200,2.474377155303955,2.4957118034362793,18.7451171875,93.787109375,5.003282070159912,1.0,6.416015625,"[2.517578125, 2.8408203125, 1.91748046875, 2.36083984375, 3.1923828125, 2.20849609375, 2.2041015625, 1.50341796875]",6.247422218322754,0.0419921875,0.11962890625,0.17626953125,0.25146484375,1090,3.2305908203125,5.510934829711914,0.0,0.3490524888038635,307120.0,217168.0,28072,212224,1.25,0.0,0.12645223999023444,0.04815298269751443,0.8100612163543701,19812.779296875,5.402498245239258,15.0,32.0,1.277348279953003,3.0,8.0,0.0
300,2.3836276531219482,2.386744499206543,12.26416015625,38.77001953125,3.161245346069336,1.0,5.509765625,"[1.53759765625, 2.28173828125, 1.23828125, 1.3525390625, 1.69580078125, 1.2060546875, 1.7373046875, 1.21484375]",5.509239196777344,0.080078125,0.1962890625,0.2998046875,0.38671875,808,3.0746517181396484,5.277219772338867,0.0,0.4713851809501648,200936.0,323352.0,28072,212224,1.125,0.0,0.14933715820312518,0.0866241299117261,1.229965090751648,24307.6640625,4.876406669616699,8.0,32.0,1.3735440969467163,3.0,8.0,0.02862548828125
0,4.23444128036499,4.229276180267334,32.0,320.0,10.0,1.0,8.0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-0.0,1.0,1.0,1.0,1.0,1,3.465735912322998,5.7683210372924805,0.0,0.0,524288.0,0.0,28072,212224,1.5,0.0,0.0,0.0,0.002251604339107871,0.0013066745596006513,0.0,32.0,32.0,0.0,8.0,8.0,0.0
100,2.676687717437744,2.6850943565368652,19.2900390625,126.5732421875,6.561585426330566,1.0,6.89453125,"[3.2314453125, 2.07275390625, 2.18212890625, 1.9140625, 3.5263671875, 1.54296875, 1.5888671875, 3.2314453125]",4.432323932647705,0.11572265625,0.396484375,0.4970703125,0.59619140625,516,3.3387813568115234,5.650490760803223,0.0,0.2761068046092987,316048.0,208240.0,28072,212224,1.375,0.0,0.14674444580078136,0.08477681119129954,0.44142255187034607,20341.46484375,8.618592262268066,10.0,32.0,1.1369200944900513,5.0,8.0,0.108154296875
200,2.441877841949463,2.4642069339752197,7.2607421875,22.40625,3.085944652557373,0.9999999403953552,2.61962890625,"[2.27001953125, 0.55615234375, 0.541015625, 0.30126953125, 2.21044921875, 0.0849609375, 0.0712890625, 1.2255859375]",2.456357479095459,0.353515625,0.80224609375,0.8369140625,0.8564453125,286,2.6516401767730713,4.998897552490234,0.0,0.6417745351791382,118960.0,405328.0,28072,212224,1.25,0.0,0.15232279968261733,0.032712440689211114,1.0454442501068115,26444.392578125,5.4788641929626465,5.0,32.0,1.5217643976211548,2.0,8.0,0.5606689453125
300,2.3911595344543457,2.3907604217529297,6.29296875,12.1103515625,1.9244259595870972,1.0,2.3505859375,"[2.25439453125, 0.50634765625, 0.18505859375, 0.041015625, 2.14892578125, 0.0107421875, 0.0087890625, 1.1376953125]",2.1958353519439697,0.3974609375,0.82275390625,0.861328125,0.87841796875,225,2.30061936378479,4.049130439758301,0.0,0.7457324862480164,103104.0,421184.0,28072,212224,1.125,0.0,0.13468080139160177,0.04808816259951242,1.0532902479171753,26876.380859375,3.387723207473755,5.0,29.0,0.9981132745742798,1.0,8.0,0.5906982421875
400,2.300011157989502,2.320662498474121,5.80712890625,8.48583984375,1.4612797498703003,1.0,2.208984375,"[2.203125, 0.34228515625, 0.01171875, 0.00439453125, 2.109375, 0.017578125, 0.0087890625, 1.10986328125]",1.9046293497085571,0.36962890625,0.87060546875,0.89697265625,0.92138671875,151,2.1100475788116455,3.3899850845336914,0.1875,0.7854856848716736,95144.0,429144.0,28072,212224,1.0,0.0,0.11311575317382826,0.08010851444896885,1.0537530183792114,27111.76953125,2.453355550765991,5.0,25.0,0.7196172475814819,1.0,8.0,0.609375
500,2.237916946411133,2.2591984272003174,5.736328125,7.908203125,1.3786176443099976,1.0,2.22412109375,"[2.22607421875, 0.22607421875, 0.02734375, 0.0009765625, 2.12060546875, 0.01416015625, 0.0029296875, 1.1181640625]",1.992746353149414,0.34814453125,0.865234375,0.89111328125,0.91552734375,161,2.058774709701538,3.145372152328491,0.15625,0.7959333658218384,93984.0,430304.0,28072,212224,0.875,0.0,0.09020005798339857,0.0860419350477375,0.997959554195404,27149.0546875,2.086463212966919,5.0,24.0,0.7349161505699158,1.0,8.0,0.607421875
