seed,batch,round,sequence,position,target_token,active_cells,nll_full,nll_keep80,nll_keep60,nll_keep40,nll_remove4,kept80,kept60,kept40,kept_remove4,marginal_last20,marginal_last4,utility_full_to40
3407,0,2,3,49,43,28,0.671914279460907,0.6855083703994751,0.7033670544624329,0.706727147102356,0.6711727380752563,22,17,11,24,0.013594090938568115,-0.0007415413856506348,0.034812867641448975
3407,0,2,4,71,43,16,2.094388961791992,2.120279312133789,2.064781665802002,2.3873977661132812,2.166222333908081,13,10,6,12,0.025890350341796875,0.07183337211608887,0.29300880432128906
3407,0,2,5,46,27,25,1.0235347747802734,1.0156327486038208,1.1814496517181396,1.2370679378509521,1.0244195461273193,20,15,10,21,-0.007902026176452637,0.0008847713470458984,0.2135331630706787
3407,0,2,6,7,52,24,3.46909761428833,4.100135803222656,4.128167152404785,6.57767391204834,4.052337169647217,19,14,10,20,0.6310381889343262,0.5832395553588867,3.1085762977600098
3407,0,2,7,31,1,25,0.6251769065856934,0.6563730239868164,0.5875560641288757,1.007421612739563,0.6473286747932434,20,15,10,21,0.031196117401123047,0.02215176820755005,0.38224470615386963
3407,0,3,0,30,51,28,1.9647363424301147,2.022960662841797,2.1625070571899414,5.9055304527282715,1.9789071083068848,22,17,11,24,0.05822432041168213,0.01417076587677002,3.9407941102981567
3407,0,3,1,116,57,24,2.7466726303100586,2.6231958866119385,2.9897940158843994,3.1721019744873047,2.590986728668213,19,14,10,20,-0.12347674369812012,-0.1556859016418457,0.4254293441772461
3407,0,3,2,114,1,26,0.13945503532886505,0.11859291046857834,0.13258105516433716,0.32832369208335876,0.11417610198259354,21,16,10,22,-0.020862124860286713,-0.025278933346271515,0.1888686567544937
3407,0,3,3,80,32,22,1.6469587087631226,1.627314805984497,2.044468879699707,7.606932640075684,1.627314805984497,18,13,9,18,-0.01964390277862549,-0.01964390277862549,5.959973931312561
3407,0,3,4,119,39,28,1.4133822917938232,1.4895278215408325,1.7701225280761719,2.452645778656006,1.453548789024353,22,17,11,24,0.07614552974700928,0.040166497230529785,1.0392634868621826
3407,0,3,5,60,42,25,3.2144861221313477,3.2097878456115723,3.339169979095459,4.110771179199219,3.2007768154144287,20,15,10,21,-0.004698276519775391,-0.013709306716918945,0.8962850570678711
3407,0,3,6,102,1,31,0.13882708549499512,0.08325677365064621,0.053387824445962906,0.2982734739780426,0.13372908532619476,25,19,12,27,-0.05557031184434891,-0.005098000168800354,0.15944638848304749
3407,0,3,7,19,15,22,1.025575041770935,1.2288689613342285,0.9320518970489502,2.093371868133545,1.2288689613342285,18,13,9,18,0.20329391956329346,0.20329391956329346,1.0677968263626099
3407,0,4,0,41,51,25,3.4390177726745605,3.5715532302856445,5.885436058044434,6.2746806144714355,3.5467448234558105,20,15,10,21,0.13253545761108398,0.10772705078125,2.835662841796875
3407,0,4,1,92,53,27,1.3312392234802246,1.2523860931396484,1.1026065349578857,4.478665828704834,1.261756420135498,22,16,11,23,-0.07885313034057617,-0.06948280334472656,3.1474266052246094
3407,0,4,2,2,50,23,3.5460097789764404,3.514766216278076,3.5234642028808594,3.4042246341705322,3.538158655166626,18,14,9,19,-0.031243562698364258,-0.007851123809814453,-0.1417851448059082
3407,0,4,3,68,58,26,2.037238597869873,2.048468589782715,1.8261903524398804,1.8873735666275024,2.040256977081299,21,16,10,22,0.011229991912841797,0.0030183792114257812,-0.1498650312423706
3407,0,4,4,3,46,24,3.998850107192993,4.041274070739746,3.8997116088867188,3.6264166831970215,3.9727835655212402,19,14,10,20,0.04242396354675293,-0.02606654167175293,-0.3724334239959717
3407,0,4,5,97,43,29,1.1460717916488647,1.1315844058990479,1.19447660446167,1.182949185371399,1.142750859260559,23,17,12,25,-0.014487385749816895,-0.003320932388305664,0.03687739372253418
3407,0,4,6,101,53,26,2.000866651535034,2.058324098587036,1.8830289840698242,0.8821748495101929,1.996933937072754,21,16,10,22,0.05745744705200195,-0.0039327144622802734,-1.1186918020248413
3407,0,4,7,25,10,23,0.07892324030399323,0.10850591957569122,0.11451347917318344,0.10163943469524384,0.07928924262523651,18,14,9,19,0.029582679271697998,0.00036600232124328613,0.02271619439125061
3407,0,5,0,109,1,17,0.23681792616844177,0.24903298914432526,0.29158976674079895,0.3544667065143585,0.2401544451713562,14,10,7,13,0.012215062975883484,0.0033365190029144287,0.11764878034591675
3407,0,5,1,35,53,23,0.7944303154945374,0.8116471171379089,0.867278516292572,1.2611873149871826,0.8044208884239197,18,14,9,19,0.017216801643371582,0.009990572929382324,0.46675699949264526
3407,0,5,2,8,43,15,1.1990702152252197,1.139966368675232,1.542264699935913,1.602925419807434,1.3025954961776733,12,9,6,11,-0.05910384654998779,0.10352528095245361,0.40385520458221436
3407,0,5,3,2,59,27,0.42382267117500305,0.4189450144767761,3.276240348815918,3.561976432800293,0.4205326437950134,22,16,11,23,-0.004877656698226929,-0.003290027379989624,3.13815376162529
3407,0,5,4,44,11,16,4.176145553588867,4.17346715927124,4.119304656982422,4.261946678161621,4.153862953186035,13,10,6,12,-0.002678394317626953,-0.02228260040283203,0.0858011245727539
3407,0,5,5,49,21,25,2.3742542266845703,2.4743857383728027,2.5479888916015625,2.7314510345458984,2.4748752117156982,20,15,10,21,0.10013151168823242,0.10062098503112793,0.3571968078613281
3407,0,5,6,76,59,25,0.020107947289943695,0.02043316699564457,0.058463167399168015,0.08945836126804352,0.021182380616664886,20,15,10,21,0.00032521970570087433,0.0010744333267211914,0.06935041397809982
3407,0,5,7,7,58,27,2.2420454025268555,2.227659225463867,2.3694465160369873,6.4302592277526855,2.2395241260528564,22,16,11,23,-0.014386177062988281,-0.0025212764739990234,4.18821382522583
3407,0,6,0,95,50,20,2.914708375930786,2.964310646057129,3.023632287979126,2.4139842987060547,2.964310646057129,16,12,8,16,0.04960227012634277,0.04960227012634277,-0.5007240772247314
3407,0,6,1,70,1,21,0.6067202687263489,0.5970996022224426,0.5408757925033569,0.6190111637115479,0.5970996022224426,17,13,8,17,-0.00962066650390625,-0.00962066650390625,0.012290894985198975
3407,0,6,2,5,58,28,2.4794373512268066,2.3942017555236816,2.1483030319213867,1.3718029260635376,2.400221347808838,22,17,11,24,-0.085235595703125,-0.07921600341796875,-1.107634425163269
3407,0,6,3,20,21,23,3.527019739151001,4.681906700134277,5.047327041625977,6.631692886352539,4.657905101776123,18,14,9,19,1.1548869609832764,1.130885362625122,3.104673147201538
3407,0,6,4,90,54,24,3.7703914642333984,3.748166084289551,3.3856990337371826,4.676277160644531,3.751044273376465,19,14,10,20,-0.022225379943847656,-0.019347190856933594,0.9058856964111328
3407,0,6,5,3,50,16,0.3115374743938446,0.2746984660625458,0.2623908221721649,0.45370733737945557,0.2752280831336975,13,10,6,12,-0.03683900833129883,-0.036309391260147095,0.14216986298561096
3407,0,6,6,87,11,22,3.7260618209838867,3.7182559967041016,3.8850488662719727,4.963864803314209,3.7182559967041016,18,13,9,18,-0.007805824279785156,-0.007805824279785156,1.2378029823303223
3407,0,6,7,97,1,25,0.08755752444267273,0.08573196083307266,0.1324307918548584,0.1358533501625061,0.08623054623603821,20,15,10,21,-0.0018255636096000671,-0.0013269782066345215,0.048295825719833374
3407,0,7,0,21,39,28,1.7179356813430786,1.4915399551391602,1.3011271953582764,2.009171485900879,1.6855645179748535,22,17,11,24,-0.22639572620391846,-0.0323711633682251,0.2912358045578003
3407,0,7,1,26,50,27,2.9025893211364746,2.9200382232666016,2.987760066986084,6.673037052154541,2.916156768798828,22,16,11,23,0.017448902130126953,0.013567447662353516,3.7704477310180664
3407,0,7,2,104,26,27,1.4675956964492798,1.5365617275238037,1.6671565771102905,1.4347209930419922,1.5153826475143433,22,16,11,23,0.06896603107452393,0.04778695106506348,-0.0328747034072876
3407,0,7,3,117,0,29,0.1392030417919159,0.13627785444259644,0.1532367467880249,0.3632552921772003,0.10845404863357544,23,17,12,25,-0.002925187349319458,-0.030748993158340454,0.22405225038528442
3407,0,7,4,55,46,19,3.4663054943084717,3.4336354732513428,3.9180548191070557,5.708683490753174,3.4336354732513428,15,11,8,15,-0.032670021057128906,-0.032670021057128906,2.242377996444702
3407,0,7,5,42,33,20,4.441313743591309,4.045486927032471,3.927830219268799,5.557590961456299,4.045486927032471,16,12,8,16,-0.3958268165588379,-0.3958268165588379,1.1162772178649902
3407,0,7,6,127,57,23,3.2159242630004883,3.1618707180023193,2.874175548553467,2.556776285171509,3.146531581878662,18,14,9,19,-0.054053544998168945,-0.06939268112182617,-0.6591479778289795
3407,0,7,7,86,57,24,2.5042529106140137,2.5433218479156494,2.633544445037842,3.756275177001953,2.527686357498169,19,14,10,20,0.03906893730163574,0.023433446884155273,1.2520222663879395
3407,1,0,0,1,6,22,2.856546401977539,2.8894028663635254,3.316310405731201,3.4048469066619873,2.8894028663635254,18,13,9,18,0.03285646438598633,0.03285646438598633,0.5483005046844482
3407,1,0,1,103,59,30,4.451806545257568,4.286684513092041,3.743706703186035,4.093794345855713,4.342529773712158,24,18,12,26,-0.16512203216552734,-0.10927677154541016,-0.35801219940185547
3407,1,0,2,62,0,24,0.17471009492874146,0.19445355236530304,0.17371460795402527,0.2873781621456146,0.18971891701221466,19,14,10,20,0.019743457436561584,0.015008822083473206,0.11266806721687317
3407,1,0,3,14,43,28,0.666764497756958,0.6752452254295349,0.747774064540863,0.7494966387748718,0.6700031161308289,22,17,11,24,0.008480727672576904,0.0032386183738708496,0.08273214101791382
3407,1,0,4,82,1,29,1.0133721828460693,1.1502610445022583,0.22295565903186798,0.19125200808048248,1.1165480613708496,23,17,12,25,0.13688886165618896,0.10317587852478027,-0.8221201747655869
3407,1,0,5,35,45,26,4.57432222366333,4.443803787231445,4.310694694519043,3.8449864387512207,4.487902641296387,21,16,10,22,-0.13051843643188477,-0.08641958236694336,-0.7293357849121094
3407,1,0,6,74,53,28,2.085061550140381,1.9003558158874512,1.7671254873275757,0.8620997667312622,1.9961814880371094,22,17,11,24,-0.1847057342529297,-0.08888006210327148,-1.2229617834091187
3407,1,0,7,28,39,28,2.571274757385254,2.4498181343078613,2.7894387245178223,2.6996545791625977,2.7235782146453857,22,17,11,24,-0.12145662307739258,0.15230345726013184,0.12837982177734375
3407,1,1,0,3,40,24,3.068068027496338,3.4351789951324463,3.588226556777954,6.166602611541748,3.4359843730926514,19,14,10,20,0.3671109676361084,0.3679163455963135,3.09853458404541
3407,1,1,1,112,61,27,3.6404237747192383,3.824949026107788,5.399812698364258,5.819137096405029,3.7735557556152344,22,16,11,23,0.1845252513885498,0.1331319808959961,2.178713321685791
3407,1,1,2,61,0,28,0.33519476652145386,0.626543402671814,0.830279529094696,3.6338157653808594,0.49609434604644775,22,17,11,24,0.2913486361503601,0.1608995795249939,3.2986209988594055
3407,1,1,3,1,0,26,0.384074330329895,0.37261849641799927,0.5158354043960571,4.3296308517456055,0.34692561626434326,21,16,10,22,-0.011455833911895752,-0.03714871406555176,3.9455565214157104
3407,1,1,4,47,53,27,1.3614376783370972,1.3590890169143677,1.2341653108596802,1.21265709400177,1.380301594734192,22,16,11,23,-0.002348661422729492,0.018863916397094727,-0.14878058433532715
3407,1,1,5,92,42,25,3.471362829208374,3.0719895362854004,2.067318916320801,1.4835827350616455,3.267563581466675,20,15,10,21,-0.39937329292297363,-0.20379924774169922,-1.9877800941467285
3407,1,1,6,8,31,24,6.300193786621094,5.50460147857666,5.570650100708008,10.120262145996094,5.464880466461182,19,14,10,20,-0.7955923080444336,-0.8353133201599121,3.820068359375
3407,1,1,7,100,1,27,0.07916049659252167,0.10973767191171646,0.11449562013149261,0.447905957698822,0.11032158881425858,22,16,11,23,0.030577175319194794,0.031161092221736908,0.36874546110630035
3407,1,2,0,126,21,25,2.001004695892334,2.081211566925049,2.3223111629486084,6.33494758605957,2.064265489578247,20,15,10,21,0.08020687103271484,0.06326079368591309,4.333942890167236
3407,1,2,1,4,27,24,4.983010292053223,4.904969692230225,6.593498229980469,6.689793109893799,4.865263938903809,19,14,10,20,-0.07804059982299805,-0.11774635314941406,1.7067828178405762
3407,1,2,2,55,44,28,0.9382855892181396,0.8432479500770569,0.8202804923057556,1.7403590679168701,0.8701593279838562,22,17,11,24,-0.09503763914108276,-0.06812626123428345,0.8020734786987305
3407,1,2,3,111,43,17,0.9177794456481934,1.0152943134307861,1.0740618705749512,1.3833461999893188,1.0091052055358887,14,10,7,13,0.09751486778259277,0.09132575988769531,0.4655667543411255
3407,1,2,4,66,39,27,1.3279579877853394,1.4181644916534424,1.4489612579345703,1.505138874053955,1.4087395668029785,22,16,11,23,0.09020650386810303,0.08078157901763916,0.17718088626861572
3407,1,2,5,25,43,20,0.7616755962371826,0.8703734278678894,1.0438013076782227,1.4929375648498535,0.8703734278678894,16,12,8,16,0.10869783163070679,0.10869783163070679,0.7312619686126709
3407,1,2,6,6,57,27,3.918611764907837,3.7768077850341797,2.748075008392334,3.106618881225586,3.9039413928985596,22,16,11,23,-0.14180397987365723,-0.014670372009277344,-0.811992883682251
3407,1,2,7,29,56,25,1.3563121557235718,2.2624857425689697,3.0773062705993652,3.0462470054626465,1.3548743724822998,20,15,10,21,0.906173586845398,-0.0014377832412719727,1.6899348497390747
3407,1,3,0,116,56,27,1.8948085308074951,1.9134621620178223,2.1936159133911133,3.189596652984619,1.8986862897872925,22,16,11,23,0.01865363121032715,0.0038777589797973633,1.294788122177124
3407,1,3,1,52,57,24,2.491771697998047,3.1173713207244873,4.704963684082031,5.5421977043151855,3.0955071449279785,19,14,10,20,0.6255996227264404,0.6037354469299316,3.0504260063171387
3407,1,3,2,79,1,22,0.6469559073448181,0.6930357813835144,0.7820724844932556,2.523263454437256,0.6930357813835144,18,13,9,18,0.04607987403869629,0.04607987403869629,1.8763075470924377
3407,1,3,3,123,11,20,3.8926596641540527,3.878528356552124,4.0877227783203125,4.071444988250732,3.878528356552124,16,12,8,16,-0.014131307601928711,-0.014131307601928711,0.1787853240966797
3407,1,3,4,69,47,16,2.848327875137329,2.843052864074707,2.822431802749634,2.88621187210083,2.809114456176758,13,10,6,12,-0.00527501106262207,-0.03921341896057129,0.03788399696350098
3407,1,3,5,108,39,27,2.3400516510009766,2.4192147254943848,3.425715684890747,3.699760913848877,2.4249324798583984,22,16,11,23,0.0791630744934082,0.08488082885742188,1.3597092628479004
3407,1,3,6,3,10,24,0.43124139308929443,0.5640136003494263,1.4550138711929321,1.8730003833770752,0.4631561040878296,19,14,10,20,0.13277220726013184,0.031914710998535156,1.4417589902877808
3407,1,3,7,87,27,26,1.404637098312378,1.505217432975769,1.6854333877563477,2.0763492584228516,1.490727424621582,21,16,10,22,0.10058033466339111,0.0860903263092041,0.6717121601104736
3407,1,4,0,84,57,27,2.0943245887756348,2.2636847496032715,2.5159175395965576,2.2971763610839844,2.2441015243530273,22,16,11,23,0.16936016082763672,0.14977693557739258,0.2028517723083496
3407,1,4,1,13,53,16,3.8465800285339355,3.850257635116577,3.906832456588745,3.8437304496765137,3.8976712226867676,13,10,6,12,0.0036776065826416016,0.05109119415283203,-0.002849578857421875
3407,1,4,2,107,43,26,2.8986964225769043,2.9213860034942627,2.8090038299560547,2.637890338897705,2.8967678546905518,21,16,10,22,0.0226895809173584,-0.001928567886352539,-0.2608060836791992
3407,1,4,3,11,1,24,0.18532641232013702,0.18928326666355133,0.15753044188022614,0.09889823943376541,0.18864458799362183,19,14,10,20,0.003956854343414307,0.0033181756734848022,-0.08642817288637161
3407,1,4,4,35,1,29,2.1982390880584717,2.1823196411132812,2.2815709114074707,2.8512954711914062,2.123056650161743,23,17,12,25,-0.01591944694519043,-0.07518243789672852,0.6530563831329346
3407,1,4,5,81,1,19,0.8860546350479126,0.8705167770385742,1.4840117692947388,1.3322004079818726,0.8705167770385742,15,11,8,15,-0.015537858009338379,-0.015537858009338379,0.44614577293395996
3407,1,4,6,15,1,15,0.8230952024459839,0.8202487826347351,0.8208679556846619,0.8991082906723022,0.826178252696991,12,9,6,11,-0.0028464198112487793,0.00308305025100708,0.07601308822631836
3407,1,4,7,23,47,24,3.2433066368103027,3.2889089584350586,3.444610118865967,3.5128984451293945,3.2850608825683594,19,14,10,20,0.04560232162475586,0.04175424575805664,0.2695918083190918
3407,1,5,0,66,47,28,2.016738176345825,2.071463108062744,2.0383453369140625,2.0158324241638184,1.9993059635162354,22,17,11,24,0.054724931716918945,-0.017432212829589844,-0.0009057521820068359
3407,1,5,1,24,23,26,6.269611358642578,6.309800148010254,6.725821018218994,10.348113059997559,6.303458213806152,21,16,10,22,0.04018878936767578,0.03384685516357422,4.0785017013549805
3407,1,5,2,31,0,29,0.053546931594610214,0.053688615560531616,0.05546451732516289,0.20391975343227386,0.05753173306584358,23,17,12,25,0.00014168396592140198,0.003984801471233368,0.15037282183766365
3407,1,5,3,68,43,27,0.629613995552063,0.6393985748291016,0.6545208692550659,0.6779972314834595,0.6200682520866394,22,16,11,23,0.009784579277038574,-0.009545743465423584,0.048383235931396484
3407,1,5,4,5,53,28,1.6615065336227417,1.587320327758789,1.534771203994751,0.7932945489883423,1.6353189945220947,22,17,11,24,-0.07418620586395264,-0.026187539100646973,-0.8682119846343994
3407,1,5,5,78,59,26,4.8889875411987305,5.009437084197998,4.873501300811768,5.555464267730713,4.986240386962891,21,16,10,22,0.12044954299926758,0.09725284576416016,0.6664767265319824
3407,1,5,6,82,49,27,4.3686113357543945,4.070725917816162,3.7925949096679688,3.413205623626709,4.277329444885254,22,16,11,23,-0.2978854179382324,-0.09128189086914062,-0.9554057121276855
3407,1,5,7,83,30,24,2.70021390914917,2.204145669937134,1.8857131004333496,1.880169153213501,2.4132699966430664,19,14,10,20,-0.49606823921203613,-0.2869439125061035,-0.820044755935669
3407,1,6,0,91,1,28,0.12939678132534027,0.15374265611171722,0.12671004235744476,1.9661768674850464,0.16633477807044983,22,17,11,24,0.024345874786376953,0.03693799674510956,1.8367800861597061
3407,1,6,1,72,1,16,1.6247780323028564,1.6166150569915771,1.5274330377578735,1.62460196018219,1.6181933879852295,13,10,6,12,-0.008162975311279297,-0.006584644317626953,-0.0001760721206665039
3407,1,6,2,5,51,24,3.0031402111053467,3.5315475463867188,3.6120734214782715,6.231571197509766,3.506321668624878,19,14,10,20,0.5284073352813721,0.5031814575195312,3.228430986404419
3407,1,6,3,6,1,29,0.5320993661880493,0.5854778289794922,0.8660035133361816,0.9712077379226685,0.5444788932800293,23,17,12,25,0.05337846279144287,0.01237952709197998,0.43910837173461914
3407,1,6,4,1,53,29,3.228926658630371,3.129786252975464,2.958876132965088,1.3174902200698853,3.1490559577941895,23,17,12,25,-0.09914040565490723,-0.07987070083618164,-1.9114364385604858
3407,1,6,5,115,52,25,1.6752595901489258,1.7817132472991943,1.5111382007598877,4.440578460693359,1.7814890146255493,20,15,10,21,0.10645365715026855,0.10622942447662354,2.7653188705444336
3407,1,6,6,82,49,27,4.3686113357543945,4.070725917816162,3.7925949096679688,3.413205623626709,4.277329444885254,22,16,11,23,-0.2978854179382324,-0.09128189086914062,-0.9554057121276855
3407,1,6,7,64,1,24,0.7604712247848511,0.793228030204773,0.650093138217926,1.1316962242126465,0.7346036434173584,19,14,10,20,0.032756805419921875,-0.025867581367492676,0.3712249994277954
3407,1,7,0,109,1,27,0.1138187125325203,0.09443254768848419,0.08459865301847458,0.17133715748786926,0.10451702773571014,22,16,11,23,-0.019386164844036102,-0.00930168479681015,0.05751844495534897
3407,1,7,1,32,43,20,0.7300075888633728,0.7734991908073425,0.7375431656837463,2.083792209625244,0.7734991908073425,16,12,8,16,0.04349160194396973,0.04349160194396973,1.3537846207618713
3407,1,7,2,30,8,23,3.3419361114501953,3.2223317623138428,3.121000289916992,5.299023628234863,3.289196252822876,18,14,9,19,-0.11960434913635254,-0.052739858627319336,1.957087516784668
3407,1,7,3,30,6,29,4.37639856338501,4.1488542556762695,4.364101409912109,4.6229753494262695,4.138051986694336,23,17,12,25,-0.22754430770874023,-0.23834657669067383,0.24657678604125977
3407,1,7,4,125,43,27,1.7195132970809937,1.9112299680709839,2.0597705841064453,2.6609814167022705,1.832033634185791,22,16,11,23,0.19171667098999023,0.11252033710479736,0.9414681196212769
3407,1,7,5,103,58,23,3.5260026454925537,3.735261917114258,3.8311142921447754,3.5605509281158447,3.5678577423095703,18,14,9,19,0.2092592716217041,0.0418550968170166,0.034548282623291016
3407,1,7,6,66,59,22,1.94124436378479,1.9225343465805054,1.946366548538208,1.919363021850586,1.9225343465805054,18,13,9,18,-0.018710017204284668,-0.018710017204284668,-0.0218813419342041
3407,1,7,7,38,58,26,2.290302276611328,2.277768611907959,2.521350860595703,6.165626049041748,2.288482189178467,21,16,10,22,-0.01253366470336914,-0.0018200874328613281,3.87532377243042
3407,2,0,0,85,56,20,3.5203375816345215,3.6449697017669678,5.415796756744385,6.050260066986084,3.6449697017669678,16,12,8,16,0.12463212013244629,0.12463212013244629,2.5299224853515625
3407,2,0,1,12,1,26,0.2399662584066391,0.18927843868732452,0.2036985605955124,0.24969321489334106,0.19237428903579712,21,16,10,22,-0.050687819719314575,-0.04759196937084198,0.009726956486701965
3407,2,0,2,65,42,24,3.021198272705078,3.1317994594573975,3.578439712524414,4.353292942047119,3.0702319145202637,19,14,10,20,0.11060118675231934,0.04903364181518555,1.332094669342041
3407,2,0,3,55,47,25,3.0733184814453125,3.0690016746520996,3.006314516067505,2.8499207496643066,3.0697968006134033,20,15,10,21,-0.004316806793212891,-0.0035216808319091797,-0.22339773178100586
3407,2,0,4,31,46,27,0.49814414978027344,0.5569212436676025,0.6424952745437622,2.1440858840942383,0.537878155708313,22,16,11,23,0.0587770938873291,0.03973400592803955,1.6459417343139648
3407,2,0,5,81,17,18,2.332120895385742,2.431061267852783,2.4789929389953613,2.9771785736083984,2.431061267852783,14,11,7,14,0.09894037246704102,0.09894037246704102,0.6450576782226562
3407,2,0,6,61,1,24,0.2738298177719116,0.2709110379219055,0.2658226490020752,0.7360033392906189,0.2747703790664673,19,14,10,20,-0.0029187798500061035,0.0009405612945556641,0.4621735215187073
3407,2,0,7,7,42,25,3.2716081142425537,3.2430636882781982,3.9316062927246094,4.262124061584473,3.243204116821289,20,15,10,21,-0.02854442596435547,-0.02840399742126465,0.990515947341919
3407,2,1,0,117,52,26,1.3932206630706787,1.2619390487670898,1.1185868978500366,5.164597511291504,1.2622946500778198,21,16,10,22,-0.13128161430358887,-0.1309260129928589,3.771376848220825
3407,2,1,1,18,58,25,2.615780830383301,2.482171058654785,1.2036267518997192,2.002490997314453,2.5415711402893066,20,15,10,21,-0.13360977172851562,-0.07420969009399414,-0.6132898330688477
3407,2,1,2,59,51,25,3.6110000610351562,3.545811414718628,3.99977445602417,6.276682376861572,3.577641487121582,20,15,10,21,-0.06518864631652832,-0.03335857391357422,2.665682315826416
3407,2,1,3,11,1,31,0.24974949657917023,0.19463618099689484,0.32220080494880676,0.25795596837997437,0.20573899149894714,25,19,12,27,-0.05511331558227539,-0.044010505080223083,0.008206471800804138
3407,2,1,4,44,6,21,2.054276943206787,2.054453134536743,2.2524852752685547,3.0947628021240234,2.054453134536743,17,13,8,17,0.0001761913299560547,0.0001761913299560547,1.0404858589172363
3407,2,1,5,15,39,20,1.9488569498062134,1.9914140701293945,1.9652692079544067,1.8427947759628296,1.9914140701293945,16,12,8,16,0.04255712032318115,0.04255712032318115,-0.10606217384338379
3407,2,1,6,83,0,30,0.21444061398506165,0.12587277591228485,0.09113644063472748,0.20182113349437714,0.14029750227928162,24,18,12,26,-0.0885678380727768,-0.07414311170578003,-0.01261948049068451
3407,2,1,7,91,40,23,2.7859158515930176,2.7977185249328613,2.8768205642700195,6.390612602233887,2.7929959297180176,18,14,9,19,0.01180267333984375,0.007080078125,3.604696750640869
3407,2,2,0,28,14,24,3.069052219390869,3.05972957611084,3.1620750427246094,3.3274052143096924,3.0669960975646973,19,14,10,20,-0.009322643280029297,-0.002056121826171875,0.25835299491882324
3407,2,2,1,67,1,29,0.23553499579429626,0.19461371004581451,0.09767305850982666,0.6942510604858398,0.1992977261543274,23,17,12,25,-0.04092128574848175,-0.03623726963996887,0.4587160646915436
