step,ppl,full_ppl,average_compute,expected_compute,average_active_layers,average_width,unique_paths,top1_coverage,top4_coverage,top8_coverage,top16_coverage,router_entropy,router_confidence,collapse_warning
0,68.71962551207001,68.61265556627039,1.59765625,1.4805628061294556,3.71875,204.5,12,0.28125,0.59375,0.875,1.0,1.6052615642547607,0.2230115830898285,
100,12.749537969533153,12.761267587856127,3.484375,3.197144031524658,4.0,446.0,2,0.96875,1.0,1.0,1.0,0.705394446849823,0.6737183332443237,single_path
200,11.458227912816728,11.461490211311949,3.0625,3.1493868827819824,4.0,392.0,2,0.875,1.0,1.0,1.0,0.5177872180938721,0.7930165529251099,
300,10.855521383780829,10.868021613911555,2.5,2.3359999656677246,4.0,320.0,1,1.0,1.0,1.0,1.0,0.2683321237564087,0.8718283176422119,single_path
400,10.553514182863177,10.597254815098134,2.078125,2.201231002807617,4.0,266.0,3,0.90625,1.0,1.0,1.0,0.21059292554855347,0.9130626320838928,
500,9.946762997959233,9.951061071805771,2.0,2.05403995513916,4.0,256.0,1,1.0,1.0,1.0,1.0,0.09262625873088837,0.9726687073707581,single_path
