checkpoint,iter,layer,mean_active_channels,median_active_channels,std_active_channels,min_active_channels,max_active_channels,gate_entropy,fraction_gate_gt_0_5,fraction_gate_gt_0_9,fraction_gate_lt_0_1,p10_width,p25_width,p50_width,p75_width,p90_width,mean_channel_usage_rate,std_channel_usage_rate,min_channel_usage_rate,max_channel_usage_rate,hist_0-64,hist_65-128,hist_129-192,hist_193-256,hist_257-320,hist_321-384,hist_385-448,hist_449-512
ckpt.pt,1000,1,223.57601928710938,220.625,23.23157113790512,160.03125,306.625,285.66962814331055,0.4366719126701355,0.03610950708389282,0.06672447919845581,197.05000019073486,209.515625,220.640625,234.8671875,256.27185821533203,0.4366719126701355,0.23151784809306264,0.023284912109375,0.932373046875,0.0,0.0,0.064666748046875,0.835357666015625,0.0999755859375,0.0,0.0,0.0
ckpt.pt,1000,2,159.20022583007812,149.71875,32.523781538009644,109.65625,259.59375,276.34479999542236,0.31093794107437134,0.017131030559539795,0.11429810523986816,125.22500038146973,133.75,149.765625,178.5546875,211.07811737060547,0.31093794107437134,0.218592279125005,3.0517578125e-05,0.9371337890625,0.0,0.1568603515625,0.660736083984375,0.180908203125,0.001495361328125,0.0,0.0,0.0
ckpt.pt,1000,3,170.86648559570312,166.84375,27.528070032596588,106.09375,257.875,262.3050298690796,0.33372360467910767,0.028448522090911865,0.14813649654388428,137.98437547683716,150.4609375,166.875,190.484375,209.73436737060547,0.33372360467910767,0.19049183698371053,0.01611328125,0.90411376953125,0.0,0.038360595703125,0.73046875,0.23040771484375,0.000762939453125,0.0,0.0,0.0
ckpt.pt,1000,4,182.229248046875,177.78125,30.55834299325943,113.90625,303.09375,224.1904296875,0.35591650009155273,0.07475912570953369,0.24664121866226196,148.58125019073486,161.7421875,177.828125,196.140625,221.22811126708984,0.35591650009155273,0.20734979072585702,0.0303955078125,0.91400146484375,0.0,0.0093994140625,0.698883056640625,0.25567626953125,0.0360107421875,3.0517578125e-05,0.0,0.0
